neos-799838;cgl;0;0;1044000.0000000000;4.56
neos-799838;cgl;1;14;1043999.9999999998;6.84
neos-799838;cgl;2;54;1044000.0000000003;10.01
neos-799838;cgl;3;97;1043999.9999999999;12.76
neos-799838;cgl;4;133;1044000.0000000000;15.51
neos-799838;cgl;5;180;1044000.0000000009;19.00
neos-799838;cgl;6;259;1043999.9999999997;22.96
neos-799838;cgl;7;321;1046717.3507038390;31.28
neos-799838;cgl;8;465;1054662.7121433802;36.75
neos-799838;cgl;9;606;1067779.7938720502;43.72
neos-799838;cgl;10;740;1079364.3822393820;50.55
neos-799838;cgl;11;838;1119600.1661129568;56.59
neos-799838;cgl;12;1032;1145333.3333333344;61.60
neos-799838;cgl;13;1100;1158000.0000000002;65.97
neos-799838;cgl;14;1100;1158000.0000000002;67.33
