f2gap201600;cgl;0;0;76429.8622962111;0.17
f2gap201600;cgl;1;22;76431.1190939370;0.30
f2gap201600;cgl;2;36;76431.2563417623;0.52
f2gap201600;cgl;3;52;76431.3473564913;0.78
f2gap201600;cgl;4;68;76431.3764147672;1.10
f2gap201600;cgl;5;79;76431.4064090837;1.46
f2gap201600;cgl;6;87;76431.4141003646;1.81
f2gap201600;cgl;7;93;76431.4354606512;2.22
f2gap201600;cgl;8;100;76431.4385517757;2.66
f2gap201600;cgl;9;104;76431.4391016417;3.08
f2gap201600;cgl;10;107;76431.4394367285;3.55
f2gap201600;cgl;11;107;76431.4394367285;3.97
