mkc1;cgl;0;0;-611.8500000000;0.32
mkc1;cgl;1;3;-611.8500000000;0.41
mkc1;cgl;2;6;-611.8500000000;0.51
mkc1;cgl;3;9;-611.8500000000;0.60
mkc1;cgl;4;11;-611.8500000000;0.69
mkc1;cgl;5;13;-611.8500000000;0.79
mkc1;cgl;6;15;-611.8500000000;0.88
mkc1;cgl;7;17;-611.8500000000;0.97
mkc1;cgl;8;19;-611.8500000000;1.06
mkc1;cgl;9;21;-611.8500000000;1.16
mkc1;cgl;10;23;-611.8500000000;1.25
mkc1;cgl;11;25;-611.8500000000;1.34
mkc1;cgl;12;27;-611.8500000000;1.43
mkc1;cgl;13;29;-611.8500000000;1.53
mkc1;cgl;14;31;-611.8500000000;1.62
mkc1;cgl;15;33;-611.8500000000;1.71
mkc1;cgl;16;37;-611.8500000000;1.80
mkc1;cgl;17;40;-611.8500000000;1.90
mkc1;cgl;18;42;-611.8500000000;2.00
mkc1;cgl;19;49;-611.8500000000;2.09
mkc1;cgl;20;55;-611.8500000000;2.19
mkc1;cgl;21;64;-611.8500000000;2.28
mkc1;cgl;22;66;-611.8500000000;2.38
mkc1;cgl;23;71;-611.8500000000;2.47
mkc1;cgl;24;77;-611.8500000000;2.56
mkc1;cgl;25;82;-611.8500000000;2.66
mkc1;cgl;26;89;-611.8500000000;2.76
mkc1;cgl;27;92;-611.8500000000;2.86
mkc1;cgl;28;96;-611.8500000000;2.95
mkc1;cgl;29;103;-611.8500000000;3.05
mkc1;cgl;30;106;-611.8500000000;3.14
mkc1;cgl;31;113;-611.8500000000;3.24
mkc1;cgl;32;116;-611.8500000000;3.33
mkc1;cgl;33;119;-611.8500000000;3.42
mkc1;cgl;34;123;-611.8500000000;3.52
mkc1;cgl;35;125;-611.8500000000;3.62
mkc1;cgl;36;130;-611.8500000000;3.71
mkc1;cgl;37;135;-611.8500000000;3.81
mkc1;cgl;38;137;-611.8500000000;3.90
mkc1;cgl;39;139;-611.8500000000;4.00
mkc1;cgl;40;141;-611.8500000000;4.09
mkc1;cgl;41;143;-611.8500000000;4.19
mkc1;cgl;42;145;-611.8500000000;4.28
mkc1;cgl;43;147;-611.8500000000;4.38
mkc1;cgl;44;150;-611.8500000000;4.47
mkc1;cgl;45;152;-611.8500000000;4.57
mkc1;cgl;46;154;-611.8500000000;4.66
mkc1;cgl;47;156;-611.8500000000;4.76
mkc1;cgl;48;162;-611.8500000000;4.85
mkc1;cgl;49;165;-611.8500000000;4.95
mkc1;cgl;50;167;-611.8500000000;5.04
mkc1;cgl;51;167;-611.8500000000;5.04
