A-2;cgl;0;0;5600038.0000000000;4.45;0;0
A-2;cgl;1;21;5600038.0000000000;23.04;30;0
A-2;cgl;2;38;5600038.0000000000;41.57;43;0
A-2;cgl;3;52;5600038.0000000000;60.30;78;0
A-2;cgl;4;71;5600038.0000000000;79.06;124;0
A-2;cgl;5;89;5600038.0000000000;97.84;283;0
A-2;cgl;6;103;5600038.0000000000;116.39;493;0
A-2;cgl;7;116;5600038.0000000000;135.38;538;0
A-2;cgl;8;127;5600038.0000000000;154.34;577;0
A-2;cgl;9;143;5600038.0000000000;173.89;838;0
A-2;cgl;10;161;5600038.0000000000;193.00;936;0
A-2;cgl;11;175;5600038.0000000000;211.14;974;0
A-2;cgl;12;193;5600038.0000000000;230.07;1106;0
A-2;cgl;13;208;5600038.0000000000;249.07;1254;0
A-2;cgl;14;221;5600038.0000000000;268.38;1324;0
A-2;cgl;15;238;5600038.0000000000;287.89;1535;0
A-2;cgl;16;249;5600038.0000000000;306.85;1661;0
A-2;cgl;17;265;5600038.0000000000;325.85;1838;0
A-2;cgl;18;273;5600038.0000000000;344.74;1946;0
A-2;cgl;19;282;5600038.0000000000;363.67;2101;0
A-2;cgl;20;296;5600038.0000000000;383.13;2270;0
A-2;cgl;21;306;5600038.0000000000;402.14;2467;0
A-2;cgl;22;315;5600038.0000000000;420.89;2594;0
A-2;cgl;23;325;5600038.0000000000;439.98;2684;0
A-2;cgl;24;335;5600038.0000000000;459.42;2773;0
A-2;cgl;25;346;5600038.0000000000;478.90;2981;0
A-2;cgl;26;361;5600038.0000000000;498.69;3237;0
A-2;cgl;27;372;5600038.0000000000;517.99;3347;0
A-2;cgl;28;383;5600038.0000000000;537.42;3475;0
A-2;cgl;29;396;5600038.0000000000;556.92;3619;0
A-2;cgl;30;403;5600038.0000000000;576.83;3771;0
A-2;cgl;31;412;5600038.0000000000;596.17;3961;0
A-2;cgl;32;423;5600038.0000000000;615.77;4088;0
A-2;cgl;33;434;5600038.0000000000;635.34;4345;0
A-2;cgl;34;443;5600038.0000000000;654.55;4552;0
A-2;cgl;35;452;5600038.0000000000;673.10;4869;0
A-2;cgl;36;463;5600038.0000000000;691.99;5123;0
A-2;cgl;37;474;5600038.0000000000;710.72;5369;0
A-2;cgl;38;482;5600038.0000000000;729.64;5419;0
A-2;cgl;39;493;5600038.0000000000;748.83;5563;0
A-2;cgl;40;504;5600038.0000000000;767.84;5670;0
A-2;cgl;41;517;5600038.0000000000;786.44;5831;0
A-2;cgl;42;525;5600038.0000000000;805.15;6120;0
A-2;cgl;43;537;5600038.0000000000;823.76;6381;0
A-2;cgl;44;548;5600038.0000000000;842.15;6637;0
A-2;cgl;45;564;5600038.0000000000;860.76;7417;0
A-2;cgl;46;576;5600038.0000000000;879.38;7714;0
A-2;cgl;47;589;5600038.0000000000;898.22;10023;0
A-2;cgl;48;602;5600038.0000000000;917.52;10431;0
A-2;cgl;49;614;5600038.0000000000;936.75;11744;0
A-2;cgl;50;628;5600038.0000000000;956.39;12318;0
A-2;cgl;51;628;5600038.0000000000;956.39;12318,0
