triptim3;cgl;0;0;13.5117414741;246.74
triptim3;cgl;1;4;13.5232238344;517.22
triptim3;cgl;2;13;13.5232238390;556.78
triptim3;cgl;3;34;13.5232238390;583.14
triptim3;cgl;4;86;13.5232238390;609.13
triptim3;cgl;5;95;13.5232238390;634.96
triptim3;cgl;6;109;13.5232238390;661.18
triptim3;cgl;7;185;13.5232238390;687.19
triptim3;cgl;8;185;13.5232238390;712.22
