bab6;cgl;0;0;-321641.3587487226;55.84
bab6;cgl;1;490;-317104.7295507066;91.76
bab6;cgl;2;727;-316886.5498199590;124.15
bab6;cgl;3;999;-316839.8702594127;156.83
bab6;cgl;4;1206;-316770.5865688343;190.94
bab6;cgl;5;1418;-316742.1308108017;228.27
bab6;cgl;6;1572;-316714.7049104598;261.92
bab6;cgl;7;1747;-316667.6077988133;299.98
bab6;cgl;8;1879;-316630.1431617422;342.47
bab6;cgl;9;2003;-316564.9243223068;383.15
bab6;cgl;10;2132;-316498.0944661348;424.11
bab6;cgl;11;2259;-316419.1999660780;467.65
bab6;cgl;12;2394;-316377.7434879976;511.78
bab6;cgl;13;2521;-316330.0103657176;557.69
bab6;cgl;14;2642;-316274.5162225497;609.04
bab6;cgl;15;2762;-316208.3609571452;675.13
bab6;cgl;16;2875;-316156.0408771827;729.96
bab6;cgl;17;2990;-316114.0822640746;788.25
bab6;cgl;18;3115;-316060.2535814986;843.60
bab6;cgl;19;3234;-315998.1895609976;909.20
bab6;cgl;20;3352;-315924.3108453797;985.01
bab6;cgl;21;3492;-315865.8130145759;1045.83
bab6;cgl;22;3620;-315797.1313973338;1104.39
bab6;cgl;23;3756;-315724.0708526974;1161.28
bab6;cgl;24;3869;-315628.3042878445;1221.88
bab6;cgl;25;3978;-315561.6057376888;1290.51
bab6;cgl;26;4098;-315519.1205826261;1357.69
bab6;cgl;27;4217;-315475.0060785792;1426.19
bab6;cgl;28;4323;-315409.0980877648;1498.29
bab6;cgl;29;4447;-315331.6523498740;1566.85
bab6;cgl;30;4564;-315260.6773650438;1648.15
bab6;cgl;31;4681;-315204.0727092036;1734.37
bab6;cgl;32;4807;-315155.2890678049;1816.75
bab6;cgl;33;4919;-315090.9788021692;1895.22
bab6;cgl;34;5031;-315043.0338273811;1974.16
bab6;cgl;35;5152;-314996.9552207750;2067.96
bab6;cgl;36;5275;-314942.7219080622;2163.34
bab6;cgl;37;5379;-314893.5348410397;2262.74
bab6;cgl;38;5496;-314840.4339801619;2347.62
bab6;cgl;39;5626;-314796.4468984403;2430.16
bab6;cgl;40;5762;-314731.0638079011;2527.05
bab6;cgl;41;5892;-314688.1448156760;2613.32
bab6;cgl;42;6018;-314637.0949770302;2708.01
bab6;cgl;43;6148;-314573.9040692475;2806.62
bab6;cgl;44;6278;-314516.5710817869;2898.63
bab6;cgl;45;6400;-314464.5600461966;3008.27
bab6;cgl;46;6521;-314393.4347368187;3102.77
bab6;cgl;47;6646;-314350.7265031909;3211.67
bab6;cgl;48;6768;-314310.0039559263;3312.35
bab6;cgl;49;6892;-314260.5876516493;3422.88
bab6;cgl;50;7035;-314202.5189409397;3542.47
bab6;cgl;51;7035;-314202.5189409397;3542.47
