row inf 1.03118e-12
column inf 0
neos-885524;cgl;0;0;11754.8850000000;1.32
neos-885524;cgl;1;23;12320.0920000000;42.58
neos-885524;cgl;2;39;12320.0920000000;92.69
neos-885524;cgl;3;47;12320.0920000000;127.16
neos-885524;cgl;4;52;12320.0920000000;174.58
neos-885524;cgl;5;60;12320.0920000000;231.70
neos-885524;cgl;6;63;12320.0920000000;289.87
neos-885524;cgl;7;64;12320.0920000000;381.56
neos-885524;cgl;8;68;12320.0920000000;490.12
neos-885524;cgl;9;69;12320.0920000000;512.55
neos-885524;cgl;10;70;12320.0920000000;635.74
neos-885524;cgl;11;73;12320.0920000000;725.36
neos-885524;cgl;12;74;12320.0920000000;932.62
neos-885524;cgl;13;81;12320.0920000000;1139.80
neos-885524;cgl;14;82;12320.0920000000;1313.30
neos-885524;cgl;15;85;12320.0920000000;1402.95
neos-885524;cgl;16;86;12320.0920000000;1526.16
neos-885524;cgl;17;87;12320.0920000000;1729.24
neos-885524;cgl;18;88;12320.0920000000;2314.15
neos-885524;cgl;19;89;12320.0920000000;2947.57
neos-885524;cgl;20;91;12320.0920000000;3643.31
neos-885524;cgl;21;92;12320.0920000000;3676.36
neos-885524;cgl;22;93;12320.0920000000;3880.14
neos-885524;cgl;23;94;12320.0920000000;4083.24
neos-885524;cgl;24;95;12320.0920000000;4571.54
neos-885524;cgl;25;96;12320.0920000000;4843.76
neos-885524;cgl;26;97;12320.0920000000;5262.38
neos-885524;cgl;27;103;12320.0920000000;5489.86
neos-885524;cgl;28;105;12320.0920000000;5768.92
neos-885524;cgl;29;106;12320.0920000000;6361.92
neos-885524;cgl;30;107;12320.0920000000;6820.17
neos-885524;cgl;31;108;12320.0920000000;7310.66
neos-885524;cgl;32;109;12320.0920000000;7773.45
neos-885524;cgl;33;110;12320.0920000000;8219.02
neos-885524;cgl;34;111;12320.0920000000;8685.81
neos-885524;cgl;35;112;12320.0920000000;9145.73
neos-885524;cgl;36;113;12320.0920000000;9625.41
neos-885524;cgl;37;114;12320.0920000000;10051.72
neos-885524;cgl;38;115;12320.0920000000;10505.36
