neos-662469;cgl;0;0;184340.6296491146;7.45
neos-662469;cgl;1;37;184344.5456637799;10.63
neos-662469;cgl;2;67;184345.5090840242;13.67
neos-662469;cgl;3;98;184346.1603175258;16.69
neos-662469;cgl;4;131;184347.0569632626;19.72
neos-662469;cgl;5;163;184347.7814934783;23.27
neos-662469;cgl;6;198;184348.7213485572;26.70
neos-662469;cgl;7;237;184349.1127713669;30.21
neos-662469;cgl;8;276;184349.5795614698;33.92
neos-662469;cgl;9;314;184350.0525368996;37.55
neos-662469;cgl;10;346;184350.3719262463;41.40
neos-662469;cgl;11;381;184350.7275570530;45.69
neos-662469;cgl;12;418;184351.2142704705;50.52
neos-662469;cgl;13;446;184351.7784163974;55.73
neos-662469;cgl;14;485;184351.9937879558;59.81
neos-662469;cgl;15;508;184352.1647219034;63.81
neos-662469;cgl;16;529;184352.4057442523;68.51
neos-662469;cgl;17;573;184352.5775994002;72.94
neos-662469;cgl;18;611;184352.7458298331;77.88
neos-662469;cgl;19;631;184352.9238817234;82.73
neos-662469;cgl;20;654;184352.9867512574;87.54
neos-662469;cgl;21;686;184353.1289488947;92.72
neos-662469;cgl;22;722;184353.2370249388;97.76
neos-662469;cgl;23;745;184353.2648960934;102.28
neos-662469;cgl;24;773;184353.3620801727;107.39
neos-662469;cgl;25;803;184353.4131417866;112.68
neos-662469;cgl;26;829;184353.4818445234;118.22
neos-662469;cgl;27;858;184353.5382611806;123.61
neos-662469;cgl;28;893;184353.6504632035;129.01
neos-662469;cgl;29;919;184353.7418247232;134.73
neos-662469;cgl;30;951;184353.7905529479;139.63
neos-662469;cgl;31;986;184353.9397395491;146.80
neos-662469;cgl;32;1008;184354.1225115055;152.84
neos-662469;cgl;33;1029;184354.1468047812;157.36
neos-662469;cgl;34;1050;184354.1833270754;162.81
neos-662469;cgl;35;1076;184354.2224061007;168.56
neos-662469;cgl;36;1106;184354.2850566735;175.04
neos-662469;cgl;37;1122;184354.2999876458;180.06
neos-662469;cgl;38;1148;184354.3403534803;186.08
neos-662469;cgl;39;1169;184354.3801905129;192.56
neos-662469;cgl;40;1196;184354.3943119681;198.57
neos-662469;cgl;41;1210;184354.4545242924;205.63
neos-662469;cgl;42;1223;184354.4900635182;212.03
neos-662469;cgl;43;1245;184354.5839979666;219.96
neos-662469;cgl;44;1266;184354.6030593045;227.40
neos-662469;cgl;45;1276;184354.6566535412;234.67
neos-662469;cgl;46;1295;184354.6697154136;242.65
neos-662469;cgl;47;1308;184354.6953950417;249.74
neos-662469;cgl;48;1322;184354.7185034690;257.26
neos-662469;cgl;49;1331;184354.7212732040;263.71
neos-662469;cgl;50;1339;184354.7490371955;270.58
neos-662469;cgl;51;1339;184354.7490371955;270.58
