circ10-3;cgl;0;0;140.000000;23.84
circ10-3;cgl;1;43;140.000000;47.68
circ10-3;cgl;2;75;140.000000;62.80
circ10-3;cgl;3;104;140.000000;75.06
circ10-3;cgl;4;127;140.000000;82.74
circ10-3;cgl;5;142;140.000000;89.73
circ10-3;cgl;6;152;140.000000;93.53
circ10-3;cgl;7;161;140.000000;96.62
circ10-3;cgl;8;168;140.000000;99.90
circ10-3;cgl;9;172;140.000000;102.75
circ10-3;cgl;10;173;140.000000;105.74
circ10-3;cgl;11;176;140.000000;108.94
circ10-3;cgl;12;177;140.000000;111.90
circ10-3;cgl;13;179;140.000000;114.81
circ10-3;cgl;14;180;140.000000;117.50
circ10-3;cgl;15;180;140.000000;120.07
