uc-case3;cgl;0;0;7181.2641772964;54.89
uc-case3;cgl;1;126;7181.6408466707;57.54
uc-case3;cgl;2;176;7181.6935947534;59.41
uc-case3;cgl;3;179;7181.7018837684;60.96
uc-case3;cgl;4;180;7181.7044880246;62.52
uc-case3;cgl;5;181;7181.7050735583;64.01
uc-case3;cgl;6;182;7181.7061388026;65.49
uc-case3;cgl;7;182;7181.7061388026;66.74
