satellites3-25;cgl;0;0;-39.0000000000;215.78;0;0
satellites3-25;cgl;1;4383;-39.0000000000;557.26;99;0
satellites3-25;cgl;2;9115;-39.0000000000;844.23;420;0
satellites3-25;cgl;3;14168;-39.0000000000;1099.30;467;0
satellites3-25;cgl;4;19322;-39.0000000000;1298.56;493;0
satellites3-25;cgl;5;24627;-39.0000000000;1503.23;569;0
satellites3-25;cgl;6;29975;-39.0000000000;1726.75;679;0
satellites3-25;cgl;7;35467;-39.0000000000;2000.11;714;0
satellites3-25;cgl;8;41002;-39.0000000000;2294.66;796;0
satellites3-25;cgl;9;46489;-39.0000000000;2639.47;937;0
satellites3-25;cgl;10;52082;-39.0000000000;3084.49;1254;0
satellites3-25;cgl;11;57653;-39.0000000000;3538.09;1667;0
satellites3-25;cgl;12;63500;-39.0000000000;4019.32;2177;0
satellites3-25;cgl;13;69111;-39.0000000000;4544.55;2592;0
satellites3-25;cgl;14;74689;-39.0000000000;5044.01;3254;0
satellites3-25;cgl;15;80237;-39.0000000000;5587.72;3981;0
satellites3-25;cgl;16;85858;-39.0000000000;6174.49;4832;0
satellites3-25;cgl;17;91486;-39.0000000000;6803.76;5752;0
satellites3-25;cgl;18;97169;-39.0000000000;7474.67;6626;0
satellites3-25;cgl;19;102856;-39.0000000000;8309.15;7564;0
satellites3-25;cgl;20;108535;-39.0000000000;9092.71;8073;0
satellites3-25;cgl;21;114309;-39.0000000000;9914.38;9141;0
satellites3-25;cgl;22;120120;-39.0000000000;10789.03;9775;0
