neos-860300;cgl;0;0;1666.0685857415;1.16;0;0
neos-860300;cgl;1;30;2035.3622252786;237.61;0;0
neos-860300;cgl;2;67;2035.3622252786;469.52;0;0
neos-860300;cgl;3;105;2035.3622252786;703.36;0;0
neos-860300;cgl;4;144;2035.3622252786;938.64;0;0
neos-860300;cgl;5;184;2035.3622252786;1174.76;0;0
neos-860300;cgl;6;223;2035.3622252786;1413.08;0;0
neos-860300;cgl;7;263;2035.3622252786;1653.69;0;0
neos-860300;cgl;8;302;2035.3622252786;1896.32;0;0
neos-860300;cgl;9;341;2035.3622252786;2139.72;0;0
neos-860300;cgl;10;381;2035.3622252786;2385.91;0;0
neos-860300;cgl;11;422;2035.3622252786;2634.16;0;0
neos-860300;cgl;12;463;2035.3622252786;2882.95;0;0
neos-860300;cgl;13;505;2035.3622252786;3134.03;0;0
neos-860300;cgl;14;547;2035.3622252786;3386.98;0;0
neos-860300;cgl;15;587;2035.3622252786;3640.80;0;0
neos-860300;cgl;16;627;2035.3622252786;3896.80;0;0
neos-860300;cgl;17;667;2035.3622252786;4153.65;0;0
neos-860300;cgl;18;709;2035.3622252786;4412.61;0;0
neos-860300;cgl;19;749;2035.3622252786;4673.56;0;0
neos-860300;cgl;20;791;2035.3622252786;4937.39;0;0
neos-860300;cgl;21;832;2035.3622252786;5201.39;0;0
neos-860300;cgl;22;874;2035.3622252786;5468.23;0;0
neos-860300;cgl;23;916;2035.3622252786;5736.94;0;0
neos-860300;cgl;24;956;2035.3622252786;6006.02;0;0
neos-860300;cgl;25;997;2035.3622252786;6276.57;0;0
neos-860300;cgl;26;1040;2035.3622252786;6549.25;0;0
neos-860300;cgl;27;1082;2035.3622252786;6823.40;0;0
neos-860300;cgl;28;1123;2035.3622252786;7099.37;0;0
neos-860300;cgl;29;1165;2035.3622252786;7377.31;0;0
neos-860300;cgl;30;1208;2035.3622252786;7654.34;0;0
neos-860300;cgl;31;1249;2035.3622252786;7934.90;0;0
neos-860300;cgl;32;1292;2035.3622252786;8217.71;0;0
neos-860300;cgl;33;1334;2035.3622252786;8500.96;0;0
neos-860300;cgl;34;1376;2035.3622252786;8785.41;0;0
neos-860300;cgl;35;1417;2035.3622252786;9070.99;0;0
neos-860300;cgl;36;1458;2035.3622252786;9358.00;0;0
neos-860300;cgl;37;1499;2035.3622252786;9646.90;0;0
neos-860300;cgl;38;1539;2035.3622252786;9936.95;0;0
neos-860300;cgl;39;1580;2035.3622252786;10228.57;0;0
neos-860300;cgl;40;1620;2035.3622252786;10521.76;0;0
