Stopped on time - objective value 669.00000000
   3792 x(21,21)                              1                       0
   3797 x(21,26)                              1                       0
   3802 x(21,31)                              1                       0
   3804 x(21,39)                              1                       0
   3810 x(21,42)                              1                       0
   3811 x(21,41)                              1                       0
   3817 x(22,1)                               1                       0
   3819 x(22,10)                              1                       0
   3829 x(22,22)                              1                       0
   3846 x(22,27)                              1                       0
   3848 x(22,47)                              1                       0
   3858 x(22,58)                              1                       0
   3867 x(22,49)                              1                       0
   3872 x(22,73)                              1                       0
   3888 x(22,79)                              1                       0
   3908 x(22,103)                             1                       0
   3920 x(22,112)                             1                       0
   3923 x(22,109)                             1                       0
   3929 x(22,121)                             1                       0
   3936 x(22,125)                             1                       0
   3943 x(22,140)                             1                       0
   3955 x(22,150)                             1                       0
   3963 x(22,164)                             1                       0
   3977 x(22,171)                             1                       0
   3979 x(22,169)                             1                       0
   3985 x(22,181)                             1                       0
   3988 x(22,189)                             1                       0
   4003 x(22,196)                             1                       0
   4014 x(22,207)                             1                       0
   4021 x(22,222)                             1                       0
   4028 x(22,236)                             1                       0
   4035 x(22,229)                             1                       0
   4036 x(22,241)                             1                       0
   4042 x(23,1)                               1                       0
   4043 x(23,5)                               1                       0
   4047 x(23,11)                              1                       0
   4052 x(23,16)                              1                       0
   4057 x(23,21)                              1                       0
   4061 x(23,26)                              1                       0
   4062 x(23,25)                              1                       0
   4063 x(23,60)                              1                       0
   4089 x(23,90)                              1                       0
   4115 x(23,120)                             1                       0
   4142 x(23,144)                             1                       0
   4164 x(23,147)                             1                       0
   4166 x(23,145)                             1                       0
