Stopped on time - objective value 12760.00000000
      0 x(1,1)                  1                      81
     31 x(2,12)                 1                      66
     50 x(3,11)                 1                      91
     65 x(4,6)                  1                      67
     85 x(5,6)                  1                     104
    115 x(6,16)                 1                      84
    129 x(7,10)                 1                      71
    142 x(8,3)                  1                      73
    169 x(9,10)                 1                     102
    192 x(10,13)                1                      64
    209 x(11,10)                1                      69
    231 x(12,12)                1                     163
    259 x(13,20)                1                      84
    277 x(14,18)                1                      81
    281 x(15,2)                 1                      90
    304 x(16,5)                 1                      75
    320 x(17,1)                 1                      74
    359 x(18,20)                1                      78
    368 x(19,9)                 1                      76
    386 x(20,7)                 1                      80
    419 x(21,20)                1                     102
    427 x(22,8)                 1                      69
    449 x(23,10)                1                      90
    478 x(24,19)                1                     101
    482 x(25,3)                 1                      73
    507 x(26,8)                 1                     324
    539 x(27,20)                1                      93
    545 x(28,6)                 1                      83
    572 x(29,13)                1                      89
    582 x(30,3)                 1                      93
    616 x(31,17)                1                      74
    624 x(32,5)                 1                      91
    656 x(33,17)                1                      85
    678 x(34,19)                1                     101
    690 x(35,11)                1                      85
    700 x(36,1)                 1                      82
    737 x(37,18)                1                      97
    755 x(38,16)                1                      78
    768 x(39,9)                 1                      95
    792 x(40,13)                1                      66
    804 x(41,5)                 1                      94
    839 x(42,20)                1                      90
    841 x(43,2)                 1                     995
    860 x(44,1)                 1                      82
    890 x(45,11)                1                      90
    914 x(46,15)                1                      90
    930 x(47,11)                1                      78
    946 x(48,7)                 1                     497
    975 x(49,16)                1                      76
    991 x(50,12)                1                      81
   1006 x(51,7)                 1                      70
   1022 x(52,3)                 1                     115
   1043 x(53,4)                 1                      75
   1068 x(54,9)                 1                     499
   1081 x(55,2)                 1                     104
   1118 x(56,19)                1                      68
   1128 x(57,9)                 1                      67
   1153 x(58,14)                1                      73
   1171 x(59,12)                1                      84
   1182 x(60,3)                 1                      58
   1203 x(61,4)                 1                     115
   1222 x(62,3)                 1                      84
   1245 x(63,6)                 1                      73
   1261 x(64,2)                 1                      74
   1292 x(65,13)                1                      90
   1308 x(66,9)                 1                      92
   1327 x(67,8)                 1                     106
   1346 x(68,7)                 1                      94
   1374 x(69,15)                1                     998
   1382 x(70,3)                 1                      74
   1414 x(71,15)                1                      82
   1424 x(72,5)                 1                      96
   1443 x(73,4)                 1                      73
   1468 x(74,9)                 1                      56
   1489 x(75,10)                1                      82
   1516 x(76,17)                1                     107
   1525 x(77,6)                 1                      86
   1550 x(78,11)                1                     992
   1576 x(79,17)                1                     101
   1592 x(80,13)                1                     105
   1610 x(81,11)                1                      69
   1621 x(82,2)                 1                      59
   1656 x(83,17)                1                     325
   1674 x(84,15)                1                      73
   1693 x(85,14)                1                      82
   1714 x(86,15)                1                     102
   1736 x(87,17)                1                      81
   1748 x(88,9)                 1                      67
   1770 x(89,11)                1                      80
   1790 x(90,11)                1                      95
   1807 x(91,8)                 1                      57
   1834 x(92,15)                1                      80
   1842 x(93,3)                 1                     105
   1877 x(94,18)                1                      84
   1895 x(95,16)                1                      90
   1906 x(96,7)                 1                     116
   1937 x(97,18)                1                      91
   1953 x(98,14)                1                      73
   1972 x(99,13)                1                     326
   1983 x(100,4)                1                      95
