trdta8265;cgl;0;0;-187030.8441746523;5.48
trdta8265;cgl;1;608;-187022.9751038311;11.79
trdta8265;cgl;2;2015;-187001.8383447230;29.59
trdta8265;cgl;3;4274;-186940.0674998094;61.74
trdta8265;cgl;4;6814;-186827.4378917315;103.10
trdta8265;cgl;5;9504;-186744.3353030817;147.95
trdta8265;cgl;6;12147;-186707.0822045894;194.75
trdta8265;cgl;7;14666;-186673.8116315551;255.15
trdta8265;cgl;8;17043;-186630.0296759513;309.34
trdta8265;cgl;9;19305;-186599.9733243343;369.13
trdta8265;cgl;10;21251;-186577.3239072635;420.68
trdta8265;cgl;11;23152;-186554.6831510869;487.19
trdta8265;cgl;12;24907;-186531.5376278334;553.53
trdta8265;cgl;13;26240;-186512.2333575025;602.51
trdta8265;cgl;14;27658;-186492.9939850706;655.60
trdta8265;cgl;15;28585;-186481.3230503178;704.28
trdta8265;cgl;16;29527;-186475.8433476759;744.65
trdta8265;cgl;17;30102;-186471.7670156113;791.51
trdta8265;cgl;18;30602;-186465.8038935676;841.75
trdta8265;cgl;19;31198;-186454.0853550413;905.13
trdta8265;cgl;20;31720;-186435.4191391855;961.23
trdta8265;cgl;21;32240;-186430.3307407303;1007.85
trdta8265;cgl;22;32657;-186422.9049487825;1052.59
trdta8265;cgl;23;33031;-186416.5854560353;1098.35
trdta8265;cgl;24;33259;-186415.2087052149;1137.44
trdta8265;cgl;25;33521;-186409.3699225967;1191.18
trdta8265;cgl;26;33860;-186407.7659497402;1231.25
trdta8265;cgl;27;34108;-186404.3182656078;1279.08
trdta8265;cgl;28;34310;-186402.5628491520;1324.55
trdta8265;cgl;29;34509;-186397.6075695367;1365.80
trdta8265;cgl;30;34661;-186397.0445452399;1402.47
trdta8265;cgl;31;34784;-186394.6517941185;1440.93
trdta8265;cgl;32;34891;-186394.3815466252;1477.63
trdta8265;cgl;33;35061;-186392.4688577627;1516.13
trdta8265;cgl;34;35134;-186391.5271990210;1549.29
trdta8265;cgl;35;35171;-186391.3033288331;1578.62
trdta8265;cgl;36;35255;-186390.7406947602;1607.24
trdta8265;cgl;37;35358;-186389.6208241967;1640.64
trdta8265;cgl;38;35412;-186387.8913757621;1676.48
trdta8265;cgl;39;35454;-186385.7473825251;1710.53
trdta8265;cgl;40;35481;-186384.9052715174;1746.78
trdta8265;cgl;41;35541;-186384.5593622958;1777.33
trdta8265;cgl;42;35600;-186384.3714588508;1804.56
trdta8265;cgl;43;35642;-186384.3632587637;1825.75
trdta8265;cgl;44;35667;-186384.1933097773;1856.81
trdta8265;cgl;45;35684;-186384.1753455089;1878.15
trdta8265;cgl;46;35688;-186383.6037023583;1908.31
trdta8265;cgl;47;35763;-186382.9089132508;1936.71
trdta8265;cgl;48;35824;-186381.6607245186;1973.79
trdta8265;cgl;49;35876;-186381.5180874153;1999.80
trdta8265;cgl;50;35904;-186381.0173893681;2030.95
trdta8265;cgl;51;35904;-186381.0173893681;2030.95
