d801600;cgl;0;0;97034.0000000000;27.71;0;0
d801600;cgl;1;158;97034.0000000000;32.68;0;0
d801600;cgl;2;304;97034.0000000000;39.19;0;0
d801600;cgl;3;429;97033.9999999999;45.90;0;0
d801600;cgl;4;542;97034.0000000000;54.16;0;0
d801600;cgl;5;648;97033.9999999999;62.50;0;0
d801600;cgl;6;745;97034.0000000000;70.17;0;0
d801600;cgl;7;837;97034.0000000000;77.59;0;0
d801600;cgl;8;939;97034.0000000000;86.07;0;0
d801600;cgl;9;1018;97034.0000000000;94.80;0;0
d801600;cgl;10;1091;97033.9999999999;103.42;0;0
d801600;cgl;11;1168;97034.0000000000;111.98;0;0
d801600;cgl;12;1263;97034.0000000001;119.93;0;0
d801600;cgl;13;1345;97034.0000000001;128.73;0;0
d801600;cgl;14;1421;97034.0000000000;137.88;0;0
d801600;cgl;15;1484;97033.9999999999;146.34;0;0
d801600;cgl;16;1558;97034.0000000001;154.77;0;0
d801600;cgl;17;1624;97034.0000000000;164.62;0;0
d801600;cgl;18;1685;97034.0000000000;173.16;0;0
d801600;cgl;19;1744;97034.0000000000;182.13;0;0
d801600;cgl;20;1815;97033.9999999999;191.36;0;0
d801600;cgl;21;1862;97034.0000000001;200.52;0;0
d801600;cgl;22;1935;97034.0000000000;208.83;0;0
d801600;cgl;23;1995;97034.0000000000;216.73;0;0
d801600;cgl;24;2057;97034.0000000000;226.58;0;0
d801600;cgl;25;2107;97034.0000000000;236.41;0;0
d801600;cgl;26;2165;97034.0000000000;245.00;0;0
d801600;cgl;27;2244;97034.0000000000;253.80;0;0
d801600;cgl;28;2312;97034.0000000000;263.96;0;0
d801600;cgl;29;2372;97034.0000000000;272.28;0;0
d801600;cgl;30;2436;97034.0000000001;281.82;0;0
d801600;cgl;31;2506;97034.0000000001;292.64;0;0
d801600;cgl;32;2581;97034.0000000000;303.47;0;0
d801600;cgl;33;2643;97034.0000000000;313.23;0;0
d801600;cgl;34;2718;97034.0000000000;323.11;0;0
d801600;cgl;35;2768;97033.9999999999;332.69;0;0
d801600;cgl;36;2819;97034.0000000000;343.36;0;0
d801600;cgl;37;2875;97033.9999999999;352.96;0;0
d801600;cgl;38;2914;97033.9999999999;362.70;0;0
d801600;cgl;39;2960;97034.0000000001;372.49;0;0
d801600;cgl;40;2997;97033.9999999999;379.82;0;0
d801600;cgl;41;3029;97034.0000000000;389.28;0;0
d801600;cgl;42;3069;97034.0000000000;398.53;0;0
d801600;cgl;43;3094;97034.0000000001;408.77;0;0
d801600;cgl;44;3137;97034.0000000000;418.30;0;0
d801600;cgl;45;3175;97034.0000000000;427.35;0;0
d801600;cgl;46;3213;97033.9999999999;436.56;0;0
d801600;cgl;47;3244;97034.0000000000;445.69;0;0
d801600;cgl;48;3267;97034.0000000000;455.48;0;0
d801600;cgl;49;3302;97034.0000000002;464.30;0;0
d801600;cgl;50;3343;97034.0000000000;473.09;0;0
d801600;cgl;51;3343;97034.0000000000;473.09;0,0
