ns1696083;cgl;0;0;2.0000000000;12.80
ns1696083;cgl;1;237;2.0000000000;40.14
ns1696083;cgl;2;319;2.0000000000;75.24
ns1696083;cgl;3;371;2.0000000000;112.71
ns1696083;cgl;4;404;2.0000000000;140.43
ns1696083;cgl;5;424;2.0000000000;167.75
ns1696083;cgl;6;429;2.0000000000;198.59
ns1696083;cgl;7;431;2.0000000000;225.28
ns1696083;cgl;8;433;2.0000000000;251.88
ns1696083;cgl;9;435;2.0000000000;278.64
ns1696083;cgl;10;436;2.0000000000;305.41
ns1696083;cgl;11;437;2.0000000000;332.26
ns1696083;cgl;12;437;2.0000000000;358.86
