neos-799838;cgl;0;0;1044000.0000000000;4.33
neos-799838;cgl;1;14;1043999.9999999998;6.42
neos-799838;cgl;2;54;1044000.0000000003;9.29
neos-799838;cgl;3;97;1043999.9999999999;11.84
neos-799838;cgl;4;133;1044000.0000000000;14.34
neos-799838;cgl;5;180;1044000.0000000009;17.55
neos-799838;cgl;6;259;1043999.9999999997;21.15
neos-799838;cgl;7;321;1046717.3507038390;28.57
neos-799838;cgl;8;463;1054662.7121433786;33.82
neos-799838;cgl;9;605;1067779.7938720502;39.96
neos-799838;cgl;10;726;1079364.3822393820;46.80
neos-799838;cgl;11;830;1119600.1661129571;53.00
neos-799838;cgl;12;1054;1145333.3333333328;57.51
neos-799838;cgl;13;1167;1158000.0000000007;60.82
neos-799838;cgl;14;1167;1158000.0000000007;62.05
