sp97ic;cgl;0;0;391836553.0633946061;0.79
sp97ic;cgl;1;14;391846898.2181214094;2.60
sp97ic;cgl;2;20;391846898.2181214094;4.35
sp97ic;cgl;3;26;391846898.2181214094;6.12
sp97ic;cgl;4;32;391846898.2181214094;7.92
sp97ic;cgl;5;38;391846898.2181214094;9.75
sp97ic;cgl;6;44;391846898.2181214094;11.59
sp97ic;cgl;7;50;391846898.2181214094;13.40
sp97ic;cgl;8;56;391846898.2181214094;15.30
sp97ic;cgl;9;62;391846898.2181214094;17.19
sp97ic;cgl;10;68;391846898.2181214094;19.12
sp97ic;cgl;11;74;391846898.2181214094;21.11
sp97ic;cgl;12;80;391846898.2181214094;23.12
sp97ic;cgl;13;86;391846898.2181214094;25.15
sp97ic;cgl;14;92;391846898.2181214094;27.21
sp97ic;cgl;15;98;391846898.2181214094;29.30
sp97ic;cgl;16;104;391846898.2181214094;31.40
sp97ic;cgl;17;110;391846898.2181214094;33.50
sp97ic;cgl;18;116;391846898.2181214094;35.62
sp97ic;cgl;19;122;391846898.2181214094;37.77
sp97ic;cgl;20;128;391846898.2181214094;39.97
sp97ic;cgl;21;134;391846898.2181214094;42.21
sp97ic;cgl;22;140;391846898.2181214094;44.49
sp97ic;cgl;23;146;391846898.2181214094;46.78
sp97ic;cgl;24;152;391846898.2181214094;49.11
sp97ic;cgl;25;158;391846898.2181214094;51.45
sp97ic;cgl;26;164;391846898.2181214094;53.77
sp97ic;cgl;27;170;391846898.2181214094;56.13
sp97ic;cgl;28;176;391846898.2181214094;58.53
sp97ic;cgl;29;182;391846898.2181214094;60.98
sp97ic;cgl;30;188;391846898.2181214094;63.46
sp97ic;cgl;31;194;391846898.2181214094;65.97
sp97ic;cgl;32;200;391846898.2181214094;68.50
sp97ic;cgl;33;206;391846898.2181214094;71.06
sp97ic;cgl;34;212;391846898.2181214094;73.59
sp97ic;cgl;35;218;391846898.2181214094;76.14
sp97ic;cgl;36;224;391846898.2181214094;78.76
sp97ic;cgl;37;230;391846898.2181214094;81.41
sp97ic;cgl;38;236;391846898.2181214094;84.10
sp97ic;cgl;39;242;391846898.2181214094;86.82
sp97ic;cgl;40;248;391846898.2181214094;89.56
sp97ic;cgl;41;254;391846898.2181214094;92.32
sp97ic;cgl;42;260;391846898.2181214094;95.07
sp97ic;cgl;43;266;391846898.2181214094;97.88
sp97ic;cgl;44;272;391846898.2181214094;100.69
sp97ic;cgl;45;278;391846898.2181214094;103.55
sp97ic;cgl;46;284;391846898.2181214094;106.44
sp97ic;cgl;47;290;391846898.2181214094;109.35
sp97ic;cgl;48;296;391846898.2181214094;112.29
sp97ic;cgl;49;302;391846898.2181214094;115.25
sp97ic;cgl;50;308;391846898.2181214094;118.21
sp97ic;cgl;51;308;391846898.2181214094;118.21
