neos-555343;cgl;0;0;1241512.549440;0.26
(null);cgl;1;644;1332000.000000;1.37
(null);cgl;2;943;1332000.000000;3.01
(null);cgl;3;1134;1332000.000000;4.55
(null);cgl;4;1233;1332000.000000;5.89
(null);cgl;5;1306;1332000.000000;7.19
(null);cgl;6;1342;1332000.000000;8.03
(null);cgl;7;1372;1332000.000000;8.69
(null);cgl;8;1381;1332000.000000;9.62
(null);cgl;9;1404;1332000.000000;10.37
(null);cgl;10;1424;1332000.000000;11.29
(null);cgl;11;1437;1332000.000000;11.75
(null);cgl;12;1449;1332000.000000;12.18
(null);cgl;13;1449;1332000.000000;12.50
