Stopped on time - objective value 432.00000000
     19 x(2,81)                              1                       3
    157 x(14,22)                             1                       3
    160 x(14,77)                             1                       3
    193 x(1,59)                              1                       9
    194 x(1,90)                              1                       9
    195 x(1,120)                             1                       9
    197 x(2,66)                              1                       9
    198 x(2,99)                              1                       9
    199 x(2,132)                             1                       9
    200 x(3,24)                              1                       9
    201 x(3,49)                              1                       9
    203 x(3,100)                             1                       9
    204 x(4,39)                              1                       9
    205 x(4,79)                              1                       9
    206 x(4,119)                             1                       9
    208 x(5,29)                              1                       9
    210 x(5,90)                              1                       9
    211 x(5,120)                             1                       9
    213 x(6,60)                              1                       9
    214 x(6,90)                              1                       9
    215 x(6,120)                             1                       9
    216 x(7,39)                              1                       9
    217 x(7,79)                              1                       9
    219 x(7,160)                             1                       9
    220 x(8,39)                              1                       9
    222 x(8,119)                             1                       9
    223 x(8,159)                             1                       9
    224 x(9,29)                              1                       9
    225 x(9,60)                              1                       9
    226 x(9,90)                              1                       9
    228 x(10,37)                             1                       9
    230 x(10,113)                            1                       9
    231 x(10,152)                            1                       9
    232 x(11,29)                             1                       9
    235 x(11,120)                            1                       9
    236 x(12,45)                             1                       9
    237 x(12,90)                             1                       9
    239 x(12,180)                            1                       9
    241 x(13,89)                             1                       9
    242 x(13,134)                            1                       9
    243 x(13,179)                            1                       9
    244 x(14,54)                             1                       9
    245 x(14,109)                            1                       9
    249 x(15,109)                            1                       9
    250 x(15,165)                            1                       9
    251 x(15,220)                            1                       9
    252 x(16,35)                             1                       9
    253 x(16,70)                             1                       9
    254 x(16,105)                            1                       9
    255 x(16,140)                            1                       9
    260 x(1,30)                              1                       0
    291 x(1,31)                              1                       0
    292 x(1,35)                              1                       0
    297 x(1,40)                              1                       0
    300 x(1,47)                              1                       0
    306 x(1,51)                              1                       0
    310 x(1,56)                              1                       0
    311 x(1,55)                              1                       0
    312 x(1,61)                              1                       0
    318 x(1,62)                              1                       0
    320 x(1,65)                              1                       0
    324 x(1,71)                              1                       0
    329 x(1,76)                              1                       0
    331 x(1,84)                              1                       0
    337 x(1,87)                              1                       0
    338 x(1,86)                              1                       0
    344 x(1,92)                              1                       0
    347 x(1,94)                              1                       0
    350 x(1,101)                             1                       0
    353 x(1,108)                             1                       0
    357 x(1,114)                             1                       0
    362 x(1,118)                             1                       0
    364 x(1,116)                             1                       0
    365 x(2,33)                              1                       0
    394 x(2,34)                              1                       0
    400 x(2,35)                              1                       0
    404 x(2,37)                              1                       0
    406 x(2,47)                              1                       0
    415 x(2,50)                              1                       0
    429 x(2,68)                              1                       0
    430 x(2,73)                              1                       0
    446 x(2,92)                              1                       0
    452 x(2,96)                              1                       0
    458 x(2,101)                             1                       0
    460 x(2,104)                             1                       0
    471 x(2,119)                             1                       0
    473 x(2,116)                             1                       0
    485 x(3,11)                              1                       0
    495 x(3,13)                              1                       0
    497 x(3,19)                              1                       0
    501 x(3,22)                              1                       0
    502 x(3,21)                              1                       0
    506 x(3,36)                              1                       0
