Stopped on time - objective value 203.00000000
     23 x(2,120)                            1                       3
     32 x(3,78)                             1                       3
     76 x(7,48)                             1                       3
     79 x(7,81)                             1                       3
     96 x(1,41)                             1                       9
     99 x(1,168)                            1                       9
    101 x(2,65)                             1                       9
    102 x(2,98)                             1                       9
    103 x(2,131)                            1                       9
    104 x(3,29)                             1                       9
    106 x(3,89)                             1                       9
    108 x(4,29)                             1                       9
    110 x(4,90)                             1                       9
    111 x(4,120)                            1                       9
    112 x(5,33)                             1                       9
    113 x(5,66)                             1                       9
    114 x(5,99)                             1                       9
    116 x(6,41)                             1                       9
    117 x(6,83)                             1                       9
    119 x(6,168)                            1                       9
    121 x(7,66)                             1                       9
    122 x(7,99)                             1                       9
    123 x(7,132)                            1                       9
    125 x(8,83)                             1                       9
    127 x(8,168)                            1                       9
    131 g(2,1)                              1                       0
    141 g(8,2)                              1                       0
    148 x(1,1)                              1                       0
    149 x(1,8)                              1                       0
    164 x(1,24)                             1                       0
    179 x(1,38)                             1                       0
    180 x(1,37)                             1                       0
    181 x(1,84)                             1                       0
    219 x(1,85)                             1                       0
    220 x(1,127)                            1                       0
    262 x(1,137)                            1                       0
    274 x(1,143)                            1                       0
    280 x(1,149)                            1                       0
    293 x(1,166)                            1                       0
    295 x(1,164)                            1                       0
    296 x(2,33)                             1                       0
    328 x(2,48)                             1                       0
    341 x(2,53)                             1                       0
    352 x(2,63)                             1                       0
    353 x(2,62)                             1                       0
    357 x(2,81)                             1                       0
    371 x(2,84)                             1                      -1
    380 x(2,97)                             1                       0
    382 x(2,95)                             1                       0
    388 x(2,100)                            1                       0
    389 x(2,105)                            1                       0
    402 x(2,116)                            1                       0
    410 x(2,129)                            1                       0
    411 x(2,128)                            1                       0
    412 x(2,133)                            1                       0
    418 x(3,1)                              1                       0
    419 x(3,5)                              1                       0
    423 x(3,11)                             1                       0
    428 x(3,16)                             1                       0
    433 x(3,21)                             1                       0
    436 x(3,27)                             1                       0
    438 x(3,25)                             1                       0
    439 x(3,60)                             1                       0
    470 x(3,61)                             1                       0
    473 x(3,63)                             1                       0
    477 x(3,69)                             1                       0
    479 x(3,77)                             1                       0
    488 x(3,87)                             1                       0
    490 x(3,85)                             1                       0
    491 x(3,91)                             1                       0
    492 x(3,121)                            1                       0
    521 x(4,13)                             1                       0
    533 x(4,16)                             1                       0
    536 x(4,23)                             1                       0
    542 x(4,26)                             1                       0
    543 x(4,25)                             1                       0
    544 x(4,31)                             1                       0
    545 x(4,61)                             1                       0
    574 x(4,74)                             1                       0
    587 x(4,76)                             1                       0
    589 x(4,84)                             1                       0
    594 x(4,88)                             1                       0
    596 x(4,86)                             1                       0
    600 x(4,104)                            1                       0
    611 x(4,108)                            1                       0
    617 x(4,112)                            1                       0
    620 x(4,118)                            1                       0
    622 x(4,116)                            1                       0
    623 x(5,1)                              1                       0
    629 x(5,2)                              1                       0
    632 x(5,6)                              1                       0
    638 x(5,11)                             1                       0
    639 x(5,10)                             1                       0
    658 x(5,35)                             1                       0
    659 x(5,40)                             1                       0
    670 x(5,52)                             1                       0
    678 x(5,57)                             1                       0
    687 x(5,68)                             1                       0
    688 x(5,73)                             1                       0
    699 x(5,85)                             1                       0
    707 x(5,90)                             1                       0
    711 x(5,133)                            1                       0
    745 x(6,1)                              1                       0
    748 x(6,4)                              1                       0
    759 x(6,11)                             1                       0
    783 x(6,43)                             1                       0
    788 x(6,47)                             1                       0
    791 x(6,59)                             1                       0
    809 x(6,74)                             1                       0
    814 x(6,80)                             1                       0
    815 x(6,79)                             1                       0
    816 x(6,85)                             1                       0
    817 x(6,127)                            1                       0
    860 x(6,128)                            1                       0
    864 x(6,134)                            1                       0
    873 x(6,139)                            1                       0
    878 x(6,152)                            1                       0
    883 x(6,160)                            1                       0
    892 x(6,164)                            1                       0
    893 x(7,33)                             1                       0
    922 x(7,34)                             1                       0
    928 x(7,35)                             1                       0
    929 x(7,40)                             1                       0
    945 x(7,59)                             1                       0
    951 x(7,63)                             1                       0
    957 x(7,68)                             1                       0
    958 x(7,73)                             1                       0
    974 x(7,92)                             1                       0
    980 x(7,96)                             1                       0
    986 x(7,101)                            1                       0
    989 x(7,105)                            1                       0
    995 x(7,110)                            1                       0
    996 x(7,109)                            1                       0
   1010 x(8,42)                             1                       0
   1053 x(8,43)                             1                       0
   1058 x(8,47)                             1                       0
   1061 x(8,59)                             1                       0
   1077 x(8,73)                             1                       0
   1085 x(8,79)                             1                       0
   1086 x(8,126)                            1                       0
   1124 x(8,127)                            1                       0
   1130 x(8,128)                            1                       0
   1135 x(8,132)                            1                       0
   1137 x(8,129)                            1                       0
