Stopped on time - objective value 563.00000000
   5019 x(8,515)                              1                       0
   5024 x(8,520)                              1                       0
   5037 x(8,533)                              1                       0
   5046 x(8,542)                              1                       0
   5059 x(8,555)                              1                       0
   5064 x(8,560)                              1                       0
   5066 x(8,562)                              1                       0
   5092 x(9,25)                               1                       0
   5110 x(9,43)                               1                       0
   5137 x(9,70)                               1                       0
   5197 x(9,130)                              1                       0
   5205 x(9,138)                              1                       0
   5219 x(9,152)                              1                       0
   5233 x(9,166)                              1                       0
   5245 x(9,178)                              1                       0
   5254 x(9,187)                              1                       0
   5268 x(9,201)                              1                       0
   5275 x(9,208)                              1                       0
   5286 x(9,219)                              1                       0
   5293 x(9,226)                              1                       0
   5317 x(9,250)                              1                       0
   5327 x(9,260)                              1                       0
   5334 x(9,267)                              1                       0
   5345 x(9,278)                              1                       0
   5376 x(9,309)                              1                       0
   5452 x(9,385)                              1                       0
   5462 x(9,395)                              1                       0
   5496 x(9,429)                              1                       0
   5500 x(9,433)                              1                       0
   5520 x(9,453)                              1                       0
   5543 x(9,476)                              1                       0
   5560 x(9,493)                              1                       0
   5570 x(9,503)                              1                       0
   5579 x(9,512)                              1                       0
   5592 x(9,525)                              1                       0
   5645 x(10,15)                              1                       0
   5651 x(10,21)                              1                       0
   5666 x(10,36)                              1                       0
   5670 x(10,40)                              1                       0
   5709 x(10,79)                              1                       0
   5752 x(10,122)                             1                       0
   5774 x(10,144)                             1                       0
   6056 x(10,426)                             1                       0
   6110 x(10,480)                             1                       0
   6125 x(10,495)                             1                       0
   6161 x(10,531)                             1                       0
   6189 x(10,559)                             1                       0
   6192 x(10,562)                             1                       0
   6194 x(11,1)                               1                       0
   6206 x(11,13)                              1                       0
   6210 x(11,17)                              1                       0
   6225 x(11,32)                              1                       0
   6235 x(11,42)                              1                       0
   6241 x(11,48)                              1                       0
   6309 x(11,116)                             1                       0
   6423 x(11,230)                             1                       0
   6437 x(11,244)                             1                       0
   6480 x(11,287)                             1                       0
   6560 x(11,367)                             1                       0
   6565 x(11,372)                             1                       0
   6690 x(11,497)                             1                       0
   6727 x(11,534)                             1                       0
   6742 x(11,549)                             1                       0
   6771 x(12,15)                              1                       0
   6775 x(12,19)                              1                       0
   6794 x(12,38)                              1                       0
   6799 x(12,43)                              1                       0
   6827 x(12,71)                              1                       0
   6890 x(12,134)                             1                       0
   6894 x(12,138)                             1                       0
   6908 x(12,152)                             1                       0
   6920 x(12,164)                             1                       0
   6956 x(12,200)                             1                       0
   6961 x(12,205)                             1                       0
   6974 x(12,218)                             1                       0
   7007 x(12,251)                             1                       0
   7015 x(12,259)                             1                       0
   7022 x(12,266)                             1                       0
   7065 x(12,309)                             1                       0
   7128 x(12,372)                             1                       0
   7136 x(12,380)                             1                       0
   7141 x(12,385)                             1                       0
   7155 x(12,399)                             1                       0
   7159 x(12,403)                             1                       0
   7191 x(12,435)                             1                       0
   7199 x(12,443)                             1                       0
   7203 x(12,447)                             1                       0
   7215 x(12,459)                             1                       0
   7253 x(12,497)                             1                       0
   7263 x(12,507)                             1                       0
   7267 x(12,511)                             1                       0
   7287 x(12,531)                             1                       0
   7301 x(12,545)                             1                       0
   7310 x(12,554)                             1                       0
   7336 x(13,17)                              1                       0
   7359 x(13,40)                              1                       0
