neos-631517;cgl;0;0;6494999.9999360004;0.42
neos-631517;cgl;1;6;6494999.9999359995;0.57
neos-631517;cgl;2;14;6494999.9999359995;0.58
neos-631517;cgl;3;22;6494999.9999359995;0.59
neos-631517;cgl;4;30;6494999.9999359995;0.60
neos-631517;cgl;5;38;6494999.9999359995;0.61
neos-631517;cgl;6;46;6494999.9999359995;0.63
neos-631517;cgl;7;54;6494999.9999359995;0.64
neos-631517;cgl;8;62;6494999.9999359995;0.65
neos-631517;cgl;9;70;6494999.9999359995;0.66
neos-631517;cgl;10;78;6494999.9999359995;0.68
neos-631517;cgl;11;86;6494999.9999359995;0.69
neos-631517;cgl;12;94;6494999.9999359995;0.71
neos-631517;cgl;13;102;6494999.9999359995;0.72
neos-631517;cgl;14;110;6494999.9999359995;0.74
neos-631517;cgl;15;118;6494999.9999359995;0.75
neos-631517;cgl;16;126;6494999.9999359995;0.77
neos-631517;cgl;17;134;6494999.9999359995;0.78
neos-631517;cgl;18;142;6494999.9999359995;0.80
neos-631517;cgl;19;150;6494999.9999359995;0.82
neos-631517;cgl;20;158;6494999.9999359995;0.84
neos-631517;cgl;21;166;6494999.9999359995;0.85
neos-631517;cgl;22;174;6494999.9999359995;0.87
neos-631517;cgl;23;182;6494999.9999359995;0.89
neos-631517;cgl;24;190;6494999.9999359995;0.91
neos-631517;cgl;25;198;6494999.9999359995;0.93
neos-631517;cgl;26;206;6494999.9999359995;0.95
neos-631517;cgl;27;214;6494999.9999359995;0.97
neos-631517;cgl;28;222;6494999.9999359995;0.99
neos-631517;cgl;29;230;6494999.9999359995;1.01
neos-631517;cgl;30;238;6494999.9999359995;1.04
neos-631517;cgl;31;246;6494999.9999359995;1.06
neos-631517;cgl;32;254;6494999.9999359995;1.08
neos-631517;cgl;33;262;6494999.9999359995;1.10
neos-631517;cgl;34;270;6494999.9999359995;1.13
neos-631517;cgl;35;278;6494999.9999359995;1.15
neos-631517;cgl;36;286;6494999.9999359995;1.18
neos-631517;cgl;37;294;6494999.9999359995;1.20
neos-631517;cgl;38;302;6494999.9999359995;1.23
neos-631517;cgl;39;310;6494999.9999359995;1.25
neos-631517;cgl;40;318;6494999.9999359995;1.28
neos-631517;cgl;41;326;6494999.9999359995;1.30
neos-631517;cgl;42;334;6494999.9999359995;1.33
neos-631517;cgl;43;342;6494999.9999359995;1.36
neos-631517;cgl;44;350;6494999.9999359995;1.39
neos-631517;cgl;45;358;6494999.9999359995;1.41
neos-631517;cgl;46;366;6494999.9999359995;1.44
neos-631517;cgl;47;374;6494999.9999359995;1.47
neos-631517;cgl;48;382;6494999.9999359995;1.50
neos-631517;cgl;49;390;6494999.9999359995;1.53
neos-631517;cgl;50;398;6494999.9999359995;1.56
neos-631517;cgl;51;398;6494999.9999359995;1.56
