p0548;cgl;0;0;429.6829016654;0.07
p0548;cgl;1;47;1259.3840503723;0.21
p0548;cgl;2;75;2008.5309516326;0.36
p0548;cgl;3;105;2688.4258656962;0.37
p0548;cgl;4;126;3628.2688472962;0.39
p0548;cgl;5;154;4339.3022678310;0.42
p0548;cgl;6;178;5005.4147204244;0.44
p0548;cgl;7;198;5411.2602574914;0.47
p0548;cgl;8;212;5697.8665429511;0.49
p0548;cgl;9;223;5807.9548987561;0.52
p0548;cgl;10;230;5923.4767901618;0.54
p0548;cgl;11;235;5932.7516305362;0.56
p0548;cgl;12;240;5939.4744723343;0.58
p0548;cgl;13;244;5940.9543038518;0.61
p0548;cgl;14;247;5945.4790727871;0.63
p0548;cgl;15;248;5947.7139978964;0.65
p0548;cgl;16;249;5950.5025526061;0.68
p0548;cgl;17;249;5950.5025526061;0.70
