n3705;cgl;0;0;973361.0170119221;0.45;0;0
n3705;cgl;1;116;991821.5541664406;0.91;0;116
n3705;cgl;2;228;1004172.9880848620;1.75;0;228
n3705;cgl;3;330;1011036.7218867071;2.88;0;330
n3705;cgl;4;432;1013399.9434606571;4.31;0;432
n3705;cgl;5;501;1014792.5729884758;5.97;0;501
n3705;cgl;6;563;1015870.7201451720;7.64;0;563
n3705;cgl;7;622;1016348.4818026954;9.43;0;622
n3705;cgl;8;668;1016826.6469414397;11.29;0;668
n3705;cgl;9;702;1017101.2301915121;13.28;0;702
n3705;cgl;10;734;1017309.0483238243;15.28;0;734
n3705;cgl;11;761;1017515.2417012800;17.44;0;761
n3705;cgl;12;794;1017700.0309562386;19.62;0;794
n3705;cgl;13;826;1017781.0125864347;21.68;0;826
n3705;cgl;14;850;1018042.7657236600;23.96;0;850
n3705;cgl;15;874;1018110.2219818772;26.09;0;874
n3705;cgl;16;895;1018206.7639628310;28.39;0;895
n3705;cgl;17;913;1018279.2714999811;30.80;0;913
n3705;cgl;18;928;1018342.7250744363;33.17;0;928
n3705;cgl;19;941;1018415.1841400922;35.80;0;941
n3705;cgl;20;955;1018446.1118008442;38.25;0;955
n3705;cgl;21;966;1018514.1458814831;40.75;0;966
n3705;cgl;22;979;1018532.4967822494;43.12;0;979
n3705;cgl;23;991;1018567.1332366419;45.66;0;991
n3705;cgl;24;1005;1018607.5726364383;48.14;0;1005
n3705;cgl;25;1019;1018626.0185154736;50.58;0;1019
n3705;cgl;26;1030;1018648.5048516900;53.11;0;1030
n3705;cgl;27;1039;1018678.4828071553;55.74;0;1039
n3705;cgl;28;1047;1018686.1310114425;58.23;0;1047
n3705;cgl;29;1055;1018696.8724498063;60.69;0;1055
n3705;cgl;30;1062;1018704.1218481422;63.20;0;1062
n3705;cgl;31;1069;1018715.7732572457;65.69;0;1069
n3705;cgl;32;1078;1018739.3573231092;68.27;0;1078
n3705;cgl;33;1089;1018748.8056079097;70.91;0;1089
n3705;cgl;34;1096;1018753.1828323149;73.41;0;1096
n3705;cgl;35;1103;1018760.3523112297;76.00;0;1103
n3705;cgl;36;1109;1018762.9773893757;78.53;0;1109
n3705;cgl;37;1114;1018765.2861292425;81.11;0;1114
n3705;cgl;38;1120;1018768.4226452442;83.73;0;1120
n3705;cgl;39;1124;1018770.0038106465;86.27;0;1124
n3705;cgl;40;1129;1018771.6968729766;88.82;0;1129
n3705;cgl;41;1134;1018773.7785092914;91.36;0;1134
n3705;cgl;42;1139;1018776.2386672888;94.02;0;1139
n3705;cgl;43;1144;1018776.9866832519;96.65;0;1144
n3705;cgl;44;1149;1018777.6529549340;99.21;0;1149
n3705;cgl;45;1152;1018779.0561728303;101.79;0;1152
n3705;cgl;46;1154;1018779.1713316411;104.33;0;1154
n3705;cgl;47;1156;1018779.2096095209;106.88;0;1156
n3705;cgl;48;1158;1018779.2647891864;109.48;0;1158
n3705;cgl;49;1159;1018779.2979022345;112.04;0;1159
n3705;cgl;50;1160;1018779.3532696412;114.57;0;1160
n3705;cgl;51;1160;1018779.3532696412;114.57;0;1160
