j3041_1;cgl;0;0;0.1238959764;0.28;0;0
j3041_1;cgl;1;60;0.1524631158;0.40;150;0
j3041_1;cgl;2;111;0.2219242719;0.57;208;0
j3041_1;cgl;3;151;0.2834025423;0.76;746;0
j3041_1;cgl;4;205;0.3563202727;1.24;7709;0
j3041_1;cgl;5;261;0.3841361794;1.73;9781;0
j3041_1;cgl;6;304;0.5123328988;2.26;14553;0
j3041_1;cgl;7;351;0.5286575245;2.88;30214;0
j3041_1;cgl;8;402;0.5367568835;3.84;59635;0
j3041_1;cgl;9;434;0.5404107924;4.02;59701;0
j3041_1;cgl;10;484;0.5509118981;4.98;68873;0
j3041_1;cgl;11;522;0.5622030387;5.94;94252;0
j3041_1;cgl;12;563;0.5792786418;6.99;97476;0
j3041_1;cgl;13;602;0.5956996109;8.35;123377;0
j3041_1;cgl;14;648;0.6081599642;9.34;132421;0
j3041_1;cgl;15;684;0.6168953950;10.48;134007;0
j3041_1;cgl;16;733;0.6213049637;11.33;134894;0
j3041_1;cgl;17;756;0.6236984554;12.28;137116;0
j3041_1;cgl;18;779;0.6306133452;13.36;137249;0
j3041_1;cgl;19;804;0.6344457038;14.46;138246;0
j3041_1;cgl;20;832;0.6359436573;15.10;138570;0
j3041_1;cgl;21;853;0.6385222500;16.40;140470;0
j3041_1;cgl;22;861;0.6385908869;17.11;140561;0
j3041_1;cgl;23;880;0.6393642258;18.36;142373;0
j3041_1;cgl;24;891;0.6393903871;19.51;142790;0
j3041_1;cgl;25;903;0.6400274039;20.38;143752;0
j3041_1;cgl;26;921;0.6405765161;21.83;144226;0
j3041_1;cgl;27;929;0.6407860080;22.78;144250;0
j3041_1;cgl;28;936;0.6408063794;24.64;144250;0
j3041_1;cgl;29;943;0.6408155908;25.31;144305;0
j3041_1;cgl;30;943;0.6408155908;25.96;144305,0
