n3705;cgl;0;0;973361.0170119330;0.31;0;0
n3705;cgl;1;114;990957.1651172871;0.79;0;114
n3705;cgl;2;231;1003884.8650214927;1.64;0;231
n3705;cgl;3;335;1011054.2898040044;2.89;0;335
n3705;cgl;4;436;1013624.9646456214;4.34;0;436
n3705;cgl;5;512;1014664.9608240154;5.80;0;512
n3705;cgl;6;572;1015731.4115704057;7.50;0;572
n3705;cgl;7;626;1016314.5358941120;9.28;0;626
n3705;cgl;8;672;1016761.1020365671;11.17;0;672
n3705;cgl;9;712;1017089.2712009811;13.21;0;712
n3705;cgl;10;745;1017279.2118782435;15.20;0;745
n3705;cgl;11;777;1017499.4326450219;17.40;0;777
n3705;cgl;12;807;1017682.0537631668;19.60;0;807
n3705;cgl;13;829;1017834.9209698455;21.86;0;829
n3705;cgl;14;849;1017971.7499796218;24.11;0;849
n3705;cgl;15;870;1018058.4481562647;26.26;0;870
n3705;cgl;16;891;1018122.9032528786;28.46;0;891
n3705;cgl;17;915;1018218.6109745781;30.83;0;915
n3705;cgl;18;930;1018241.1700612679;33.01;0;930
n3705;cgl;19;947;1018277.4326027976;35.23;0;947
n3705;cgl;20;959;1018338.1820947520;37.73;0;959
n3705;cgl;21;976;1018376.0982246149;40.08;0;976
n3705;cgl;22;991;1018411.1849626994;42.60;0;991
n3705;cgl;23;1006;1018466.7905461675;45.11;0;1006
n3705;cgl;24;1021;1018490.7433325148;47.61;0;1021
n3705;cgl;25;1036;1018521.3511677145;50.09;0;1036
n3705;cgl;26;1046;1018535.2914838255;52.48;0;1046
n3705;cgl;27;1058;1018550.7668970278;54.94;0;1058
n3705;cgl;28;1067;1018567.4706830635;57.45;0;1067
n3705;cgl;29;1076;1018571.8591418301;60.01;0;1076
n3705;cgl;30;1081;1018580.0255585609;62.52;0;1081
n3705;cgl;31;1088;1018583.9356309207;65.01;0;1088
n3705;cgl;32;1094;1018588.4992568613;67.46;0;1094
n3705;cgl;33;1099;1018593.4032943477;69.83;0;1099
n3705;cgl;34;1104;1018598.7834480332;72.31;0;1104
n3705;cgl;35;1110;1018601.0959689693;74.72;0;1110
n3705;cgl;36;1116;1018609.1170854407;77.26;0;1116
n3705;cgl;37;1124;1018611.6007137541;79.71;0;1124
n3705;cgl;38;1131;1018616.1389697236;82.20;0;1131
n3705;cgl;39;1135;1018618.1202144537;84.62;0;1135
n3705;cgl;40;1139;1018619.7929436546;87.02;0;1139
n3705;cgl;41;1143;1018621.3831889798;89.45;0;1143
n3705;cgl;42;1147;1018622.3104338454;91.91;0;1147
n3705;cgl;43;1152;1018623.2718968858;94.38;0;1152
n3705;cgl;44;1156;1018624.5410365086;96.82;0;1156
n3705;cgl;45;1160;1018627.0461390610;99.32;0;1160
n3705;cgl;46;1164;1018629.4977767530;101.80;0;1164
n3705;cgl;47;1169;1018629.6884854129;104.31;0;1169
n3705;cgl;48;1171;1018630.1621468655;106.81;0;1171
n3705;cgl;49;1173;1018630.3531424826;109.33;0;1173
n3705;cgl;50;1175;1018630.5911541806;111.83;0;1175
n3705;cgl;51;1175;1018630.5911541806;111.83;0,1175
